##, Gene,  % In, % In, % Ratio, Up, Down, Up
1, Luc, 6.350699E-5, 1.8962799E-5, 0.2985939, , Luc, , Luc, 
20600, POLR3K, 8.582026E-6, 1.1594398E-5, 1.3510095, , , , , 
20601, POLR3K, 4.834541E-5, 4.356026E-5, 0.9010216, , , , , 
20602, POLR3K, 2.5316975E-5, 5.2716583E-5, 2.0822623, , , , , 
20603, POLR3K, 1.2401027E-4, 5.8838858E-5, 0.4744676, , , , , 
20604, POLR3K, 3.604451E-5, 3.9659342E-5, 1.100288, , , , , 
20605, POLR3K, 1.3874274E-5, 5.775527E-5, 4.16276, , , , , 
20606, POLRMT, 1.3302139E-5, 1.327396E-5, 0.99788153, , , , , 
20607, POLRMT, 7.1516877E-7, 1.0835886E-6, 1.5151509, , , , , 
20608, POLRMT, 1.1871802E-5, 4.5023105E-5, 3.792441, , , , , 
20609, POLRMT, 5.685592E-5, 3.79256E-7, 0.006670475, , , , , 
20610, POLRMT, 1.9238041E-5, 1.1789444E-4, 6.1281934, , , , , 
20611, POLS, 6.3650023E-6, 9.752297E-7, 0.1532175, POLS, , POLS, , 
20612, POLS, 1.1371184E-5, 3.7600523E-5, 3.3066497, POLS, , , , 
20613, POLS, 1.6520398E-5, 5.7050936E-5, 3.4533632, POLS, , , , 
20614, POLS, 3.575844E-6, 2.654792E-6, 0.7424239, POLS, , , , 
20615, POLS, 2.8606752E-7, 6.431098E-5, 224.8105, POLS, , , , 
20616, POMC, 3.81185E-5, 1.30572425E-5, 0.34254345, , , , , 
20617, POMC, 7.3662386E-6, 1.3707396E-5, 1.8608406, , , , , 
20618, POMC, 3.1538944E-5, 3.223676E-5, 1.0221255, , , , , 
20619, POMC, 4.7773276E-5, 5.417943E-7, 0.01134095, , , , , 
20620, POMC, 2.8821303E-5, 7.693478E-6, 0.26693723, , , , , 
20621, PON1, 2.5531526E-5, 1.3490678E-5, 0.5283929, , , , , 
20622, PON1, 8.5820255E-7, 7.3684023E-6, 8.585855, , , , , 
20623, PON1, 3.969187E-5, 3.196586E-5, 0.80535036, , , , , 
20624, PON1, 2.7390965E-5, 1.4790984E-5, 0.539995, , , , , 
20625, PON1, 7.9383735E-6, 1.419501E-5, 1.788151, , , , , 
20626, PON1, 5.0776984E-5, 1.6524726E-5, 0.32543734, , , , , 
20627, PON2, 5.385221E-5, 8.939605E-6, 0.16600257, , , , , 
20628, PON2, 5.2850974E-5, 4.8002974E-5, 0.90827036, , , , , 
20629, PON2, 8.589177E-5, 8.1269145E-6, 0.09461808, , , , , 
20630, PON2, 7.1516877E-7, 1.4520087E-5, 20.30302, , , , , 
20631, PON2, 4.012097E-5, 4.090547E-5, 1.0195534, , , , , 
20632, PON3, 1.5161579E-5, 3.499991E-5, 2.3084607, , , , , 
20633, PON3, 2.6532762E-5, 6.382337E-5, 2.405455, , , , , 
20634, PON3, 2.8606752E-5, 6.880787E-6, 0.24053018, , , , , 
20635, PON3, 9.583262E-6, 2.1455053E-5, 2.2388048, , , , , 
20636, PON3, 1.3445173E-5, 3.79256E-6, 0.28207594, , , , , 
20637, PON3, 4.1050687E-5, 5.4071068E-5, 1.3171781, , , , , 
20638, POR, 9.082643E-6, 2.5085075E-5, 2.7618694, , , , , 
20639, POR, 4.8488444E-5, 7.075833E-5, 1.4592824, , , , , 
20640, POR, 9.797813E-6, 2.1048708E-4, 21.483068, , , , , 
20641, POR, 2.152658E-5, 1.3544857E-5, 0.6292154, , , , , 
20642, POR, 4.219496E-5, 1.321978E-5, 0.31330237, , , , , 
20643, PORCN, 1.0648863E-4, 1.2461269E-6, 0.011701971, , , , , 
20644, PORCN, 1.5733714E-6, 1.12693215E-5, 7.162531, , , , , 
20645, PORCN, 9.297194E-6, 1.7662494E-5, 1.8997661, , , , , 
20646, PORCN, 4.1837375E-5, 2.4489102E-5, 0.5853403, , , , , 
20647, PORCN, 5.585468E-5, 2.0263105E-5, 0.36278257, , , , , 
20648, POSTN, 5.070547E-5, 1.5549496E-5, 0.3066631, , , , , 
20649, POSTN, 5.842929E-5, 2.6277023E-5, 0.44972345, , , , , 
20650, POSTN, 1.4803994E-5, 5.905558E-6, 0.3989165, , , , , 
20651, POSTN, 4.612839E-5, 1.327396E-5, 0.28776118, , , , , 
20652, POSTN, 2.7176415E-5, 6.5015314E-7, 0.023923432, , , , , 
20653, POSTN, 2.7390965E-5, 3.0015402E-5, 1.095814, , , , , 
20654, POU2AF1, 1.5304613E-5, 7.493015E-5, 4.8959193, , , , , 
20655, POU2AF1, 1.3302139E-5, 1.7933391E-5, 1.3481584, , , , , 
20656, POU2AF1, 3.2254113E-5, 9.752297E-7, 0.030235825, , , , , 
20657, POU2AF1, 2.5460009E-5, 1.1594398E-5, 0.45539644, , , , , 
20658, POU2AF1, 8.9110035E-5, 1.4628446E-5, 0.1641616, , , , , 
20659, POU2AF1, 2.7891583E-5, 1.0993006E-4, 3.9413345, , , , , 
20660, POU2F2, 4.9132097E-5, 6.60989E-6, 0.13453303, , , , , 
20661, POU2F2, 2.588911E-5, 3.5487526E-5, 1.3707511, , , , , 
20662, POU2F2, 1.6877984E-5, 2.66021E-5, 1.576142, , , , , 
20663, POU2F2, 1.5090061E-5, 1.0283256E-4, 6.8145885, , , , , 
20664, POU2F2, 1.0584498E-5, 4.0472034E-5, 3.8237083, , , , , 
20665, POU2F2, 5.8500806E-5, 1.2082012E-5, 0.20652728, , , , , 
20666, POU5F1, 1.0012363E-6, 1.3003063E-6, 1.2987007, , , , , 
20667, POU5F1, 9.297194E-7, 8.6687083E-7, 0.93240047, , , , , 
20668, POU5F1, 6.422216E-5, 4.827387E-5, 0.75167, , , , , 
20669, POU5F1, 2.5531526E-5, 3.852157E-5, 1.5087845, , , , , 
20670, POU5F1, 3.804698E-5, 9.5409974E-5, 2.5076885, , , , , 
20671, PPAP2A, 2.4601806E-5, 9.7739685E-5, 3.9728663, , , , , 
20672, PPAP2A, 3.89767E-5, 9.291772E-5, 2.3839297, , , , , 
20673, PPAP2A, 6.751194E-5, 3.9009187E-6, 0.05778117, , , , , 
20674, PPAP2A, 6.937137E-6, 5.2554046E-6, 0.7575754, , , , , 
20675, PPAP2A, 8.674998E-5, 1.517024E-6, 0.017487314, , , , , 
20676, PPAP2A, 3.1038326E-5, 2.654792E-5, 0.85532707, , , , , 
20677, PPAP2B, 6.7225865E-6, 8.424901E-5, 12.532231, , , , , 
20678, PPAP2B, 5.771412E-5, 7.314223E-6, 0.12673195, , , , , 
20679, PPAP2B, 3.5758438E-7, 9.318862E-6, 26.060595, , , , , 
20680, PPAP2B, 6.4508225E-5, 3.310363E-5, 0.51316917, , , , , 
20681, PPAP2B, 4.605687E-5, 6.0301703E-5, 1.3092879, , , , , 
20682, PPAP2B, 1.7736185E-5, 1.137768E-5, 0.6414953, , , , , 
20683, PPAP2C, 2.1955682E-5, 8.760813E-5, 3.9902258, , , , , 
20684, PPAP2C, 2.4887873E-5, 2.1455053E-5, 0.86206853, , , , , 
20685, PPAP2C, 3.0108606E-5, 6.393172E-5, 2.1233704, , , , , 
20686, PPAP2C, 2.495939E-5, 5.4179427E-6, 0.21707031, , , , , 
20687, PPAP2C, 7.258963E-5, 1.6633085E-5, 0.22913857, , , , , 
20688, PPAP2C, 2.1455064E-5, 9.205085E-5, 4.290402, , , , , 
20689, PPARA, 4.5413217E-5, 3.8304857E-5, 0.8434738, , , , , 
20690, PPARA, 6.4079126E-5, 4.7136105E-6, 0.07355922, , , , , 
20691, PPARA, 3.4256584E-5, 1.3382319E-5, 0.39064953, , , , , 
20692, PPARA, 5.5282548E-5, 1.2645479E-4, 2.287427, , , , , 
20693, PPARA, 8.5820255E-7, 2.546433E-6, 2.9671702, , , , , 
20694, PPARBP, 3.7903947E-6, 1.327396E-5, 3.5019994, , , , , 
20695, PPARBP, 4.355378E-5, 1.1865295E-5, 0.2724286, , , , , 
20696, PPARBP, 7.809643E-5, 1.1756936E-5, 0.15054382, , , , , 
20697, PPARBP, 3.4256584E-5, 4.1934876E-5, 1.2241406, , , , , 
20698, PPARBP, 3.5829955E-5, 6.317321E-5, 1.7631396, , , , , 
20699, PPARBP, 3.711726E-5, 2.9040173E-5, 0.78239, , , , , 
20700, PPARD, 8.274503E-5, 1.5500735E-4, 1.8733132, , , , , 
20701, PPARD, 2.6032145E-5, 3.2074222E-5, 1.2321006, , , , , 
20702, PPARD, 5.249339E-5, 1.1702757E-5, 0.22293772, , , , , 
20703, PPARD, 4.376833E-5, 8.392394E-5, 1.917458, , , , , 
20704, PPARD, 9.797813E-6, 1.6958162E-5, 1.730811, , , , , 
20705, PPARD, 3.0609226E-5, 2.7089715E-7, 0.00885018, , , , , 
20706, PPARG, 1.2350966E-4, 5.417943E-7, 0.0043866555, , , , , 
20707, PPARG, 5.3280077E-5, 7.1354305E-5, 1.3392305, , , , , 
20708, PPARG, 5.1277602E-5, 4.063457E-5, 0.7924429, , , , , 
20709, PPARG, 1.11280264E-4, 2.1129978E-4, 1.8988073, , , , , 
20710, PPARG, 5.049092E-5, 2.8877635E-5, 0.5719372, , , , , 
20711, PPARGC1A, 3.254018E-5, 7.9101965E-6, 0.24309011, , , , , 
20712, PPARGC1A, 2.5746076E-5, 9.497654E-5, 3.6889713, , , , , 
20713, PPARGC1A, 6.937137E-6, 1.0944244E-5, 1.5776312, , , , , 
20714, PPARGC1A, 1.1814589E-4, 4.7894613E-5, 0.40538538, , , , , 
20715, PPARGC1A, 1.08777174E-4, 7.964376E-6, 0.07321735, , , , , 
20716, PPAT, 3.761788E-5, 8.1269144E-7, 0.021603862, PPAT, , PPAT, , 
20717, PPAT, 2.8606752E-7, 1.7229058E-5, 60.227245, PPAT, , , , 
20718, PPAT, 4.841693E-5, 1.9244532E-4, 3.974753, PPAT, , , , 
20719, PPAT, 2.3886638E-5, 1.5928752E-5, 0.6668478, PPAT, , , , 
20720, PPAT, 1.4017309E-5, 1.2813434E-4, 9.141151, PPAT, , , , 
20721, PPAT, 2.0668378E-5, 8.814993E-5, 4.264966, PPAT, , , , 
20722, PPBP, 2.8606752E-5, 3.494573E-5, 1.2215903, , , , , 
20723, PPBP, 5.614075E-5, 3.971352E-5, 0.70739204, , , , , 
20724, PPBP, 5.4924963E-5, 2.178013E-5, 0.39654335, , , , , 
20725, PPBP, 5.5425582E-5, 1.4574266E-5, 0.26295197, , , , , 
20726, PPBP, 3.34699E-5, 2.8173303E-5, 0.84175044, , , , , 
20727, PPCDC, 6.801255E-5, 7.552612E-5, 1.1104733, , , , , 
20728, PPCDC, 3.740333E-5, 5.4612865E-5, 1.4601071, , , , , 
20729, PPCDC, 1.2443937E-5, 1.0294091E-5, 0.82723755, , , , , 
20730, PPCDC, 4.0478553E-5, 2.5518511E-5, 0.63042057, , , , , 
20731, PPCDC, 9.7262955E-6, 2.3026258E-5, 2.3674233, , , , , 
20732, PPCS, 2.3242987E-5, 2.1725951E-5, 0.9347315, , , , , 
20733, PPCS, 1.0012363E-6, 3.5650064E-5, 35.60604, , , , , 
20734, PPCS, 7.151688E-8, 3.79256E-7, 5.3030276, , , , , 
20735, PPCS, 2.0096242E-5, 1.27321655E-5, 0.6335595, , , , , 
20736, PPCS, 6.529491E-5, 9.969015E-6, 0.15267676, , , , , 
20737, PPFIA4, 3.604451E-5, 3.673365E-5, 1.0191193, , , , , 
20738, PPFIA4, 3.94058E-5, 1.1973653E-5, 0.3038551, , , , , 
20739, PPFIA4, 8.0027385E-5, 4.4914745E-5, 0.56124216, , , , , 
20740, PPFIA4, 5.5711647E-5, 1.1751518E-4, 2.1093466, , , , , 
20741, PPFIA4, 4.0407038E-5, 1.6253829E-6, 0.04022524, , , , , 
20742, PPIC, 4.9132097E-5, 1.9829671E-5, 0.4035991, , , , , 
20743, PPIC, 3.9548835E-5, 1.3707396E-5, 0.34659418, , , , , 
20744, PPIC, 6.264879E-5, 2.3351333E-5, 0.37273398, , , , , 
20745, PPIC, 8.2602E-5, 9.210503E-7, 0.011150461, , , , , 
20746, PPIC, 4.8488444E-5, 1.08358854E-7, 0.0022347358, , , , , 
20747, PPIE, 1.9095007E-5, 4.8761484E-7, 0.025536248, , , , , 
20748, PPIE, 6.4937325E-5, 3.39705E-5, 0.5231275, , , , , 
20749, PPIE, 5.5068E-6, 3.8684113E-5, 7.02479, , , , , 
20750, PPIE, 1.3609663E-4, 6.734503E-5, 0.49483246, , , , , 
20751, PPIE, 1.7164051E-6, 1.2753837E-4, 74.30552, , , , , 
20752, PPM1D, 8.868093E-6, 5.1795534E-5, 5.8406625, , , , , 
20753, PPM1D, 7.587941E-5, 1.988385E-5, 0.26204538, , , , , 
20754, PPM1D, 1.9452591E-5, 1.0564989E-5, 0.5431147, , , , , 
20755, PPM1D, 1.4803994E-5, 2.3297154E-5, 1.5737073, , , , , 
20756, PPM1D, 1.3666875E-4, 8.3165425E-5, 0.60851824, , , , , 
20757, PPM1D, 5.864384E-6, 2.5735228E-5, 4.388394, , , , , 
20758, PPME1, 3.2039563E-5, 7.2167E-5, 2.252434, PPME1, , PPME1, , 
20759, PPME1, 1.1442701E-6, 7.097505E-6, 6.2026486, PPME1, , , , 
20760, PPME1, 3.368445E-5, 2.049066E-4, 6.0831213, PPME1, , , , 
20761, PPME1, 4.8774513E-5, 5.7430193E-6, 0.117746316, PPME1, , , , 
20762, PPME1, 3.5758438E-7, 7.948122E-5, 222.27263, PPME1, , , , 
20763, PPME1, 5.9215978E-5, 1.6253829E-7, 0.0027448384, PPME1, , , , 
20764, PPOX, 3.990642E-5, 8.1269144E-7, 0.02036493, , , , , 
20765, PPOX, 4.0049454E-6, 1.4682625E-5, 3.6661236, , , , , 
20766, PPOX, 3.761788E-5, 2.562687E-5, 0.68124175, , , , , 
20767, PPOX, 7.6237E-5, 1.11609625E-5, 0.14639825, , , , , 
20768, PPOX, 3.3899E-5, 6.826608E-5, 2.0138083, , , , , 
20769, PPP1CA, 3.804698E-5, 1.3544857E-5, 0.3560035, , , , , 
20770, PPP1CA, 9.261436E-5, 4.2259955E-5, 0.45630023, , , , , 
20771, PPP1CA, 3.6473608E-5, 2.275536E-6, 0.06238856, , , , , 
20772, PPP1CA, 1.69495E-5, 3.3916323E-5, 2.001022, , , , , 
20773, PPP1CA, 3.5686924E-5, 7.8939425E-5, 2.2119985, , , , , 
20774, PPP1CB, 6.164755E-5, 5.68884E-6, 0.09228006, , , , , 
20775, PPP1CB, 1.3731241E-5, 2.004639E-5, 1.459911, , , , , 
20776, PPP1CB, 9.511745E-6, 2.5518511E-5, 2.6828423, , , , , 
20777, PPP1CB, 3.6402093E-5, 3.2507657E-7, 0.008930162, , , , , 
20778, PPP1CB, 1.3016072E-5, 7.5471944E-5, 5.7983656, , , , , 
20779, PPP1CC, 6.980047E-5, 4.1013827E-5, 0.58758664, , , , , 
20780, PPP1CC, 4.2767093E-5, 2.5193434E-5, 0.58908457, , , , , 
20781, PPP1CC, 3.2826247E-5, 1.701234E-5, 0.5182542, , , , , 
20782, PPP1CC, 4.8631478E-6, 1.12151414E-4, 23.061485, , , , , 
20783, PPP1CC, 2.6461244E-5, 1.0294092E-6, 0.038902525, , , , , 
20784, PPP1CC, 1.2157869E-6, 4.388534E-5, 36.09624, , , , , 
20785, PPP1R10, 1.766467E-5, 4.0634573E-6, 0.23003301, , PPP1R10, , PPP1R10, 
20786, PPP1R10, 2.9536472E-5, 2.7523149E-5, 0.931836, , PPP1R10, , , 
20787, PPP1R10, 3.318383E-5, 1.7229058E-5, 0.5192004, , PPP1R10, , , 
20788, PPP1R10, 6.858469E-5, 7.747658E-6, 0.11296483, , PPP1R10, , , 
20789, PPP1R10, 1.0799049E-5, 2.3784769E-5, 2.2024875, , PPP1R10, , , 
20790, PPP1R10, 1.008388E-5, 1.08358854E-7, 0.010745751, , PPP1R10, , , 
20791, PPP1R12B, 1.7307086E-5, 9.871492E-5, 5.7037287, , , , , 
20792, PPP1R12B, 9.475987E-5, 3.4458117E-5, 0.3636362, , , , , 
20793, PPP1R12B, 5.9859627E-5, 3.304945E-5, 0.5521159, , , , , 
20794, PPP1R12B, 4.147979E-5, 1.137768E-5, 0.27429453, , , , , 
20795, PPP1R12B, 1.0799049E-5, 8.522424E-5, 7.891828, , , , , 
20796, PPP1R12B, 4.2695578E-5, 8.56035E-6, 0.20049734, , , , , 
20797, PPP1R13B, 4.948968E-5, 1.8475184E-5, 0.37331387, , , , , 
20798, PPP1R13B, 6.7297384E-5, 1.6903982E-4, 2.5118334, , , , , 
20799, PPP1R13B, 1.351669E-5, 2.6114485E-5, 1.9320177, , , , , 
20800, PPP1R13B, 4.198041E-5, 5.5750632E-5, 1.3280154, , , , , 
20801, PPP1R13B, 5.2850974E-5, 2.194267E-5, 0.41518003, , , , , 
20802, PPP1R13L, 3.7903945E-5, 7.7151504E-5, 2.0354478, , , , , 
20803, PPP1R13L, 8.274503E-5, 4.253085E-5, 0.51399887, , , , , 
20804, PPP1R13L, 2.9751021E-5, 1.1063439E-4, 3.7186754, , , , , 
20805, PPP1R13L, 2.6246695E-5, 7.801838E-5, 2.972503, , , , , 
20806, PPP1R13L, 5.6784404E-5, 5.1307918E-5, 0.9035565, , , , , 
20807, PPP1R1B, 4.398288E-5, 2.8227481E-5, 0.64178336, , PPP1R1B, , PPP1R1B, 
20808, PPP1R1B, 3.275473E-5, 9.5789226E-5, 2.9244394, , PPP1R1B, , , 
20809, PPP1R1B, 1.2443936E-4, 5.499212E-5, 0.441919, , PPP1R1B, , , 
20810, PPP1R1B, 1.059165E-4, 1.0510809E-5, 0.09923675, , PPP1R1B, , , 
20811, PPP1R1B, 3.783243E-5, 5.417943E-7, 0.014320896, , PPP1R1B, , , 
20812, PPP1R1B, 2.3958155E-5, 1.1919474E-6, 0.04975122, , PPP1R1B, , , 
20813, PPP1R3A, 1.3159106E-5, 8.777068E-5, 6.6699576, , , , , 
20814, PPP1R3A, 5.871536E-5, 1.1052603E-5, 0.18824041, , , , , 
20815, PPP1R3A, 1.9738658E-5, 1.30572425E-5, 0.6615061, , , , , 
20816, PPP1R3A, 5.2350355E-5, 5.667168E-5, 1.0825462, , , , , 
20817, PPP1R3A, 8.024194E-5, 7.58512E-7, 0.009452812, , , , , 
20818, PPP2CA, 3.3398384E-5, 2.167177E-5, 0.6488868, , , , , 
20819, PPP2CA, 3.3899E-5, 1.4086652E-6, 0.04155477, , , , , 
20820, PPP2CA, 8.396082E-5, 2.6331201E-5, 0.31361297, , , , , 
20821, PPP2CA, 1.7164051E-5, 7.8289275E-5, 4.561235, , , , , 
20822, PPP2CA, 7.452059E-5, 2.643956E-5, 0.35479537, , , , , 
20823, PPP2R1A, 3.4042034E-5, 2.6222844E-5, 0.7703078, , , , , 
20824, PPP2R1A, 2.1240514E-5, 7.319641E-5, 3.4460752, , , , , 
20825, PPP2R1A, 6.0646315E-5, 1.1865295E-5, 0.19564742, , , , , 
20826, PPP2R1A, 1.787922E-6, 3.6408575E-5, 20.363626, , , , , 
20827, PPP2R1A, 3.8190014E-5, 2.6277023E-5, 0.68806005, , , , , 
20828, PPP2R1A, 4.5270186E-5, 4.6811027E-5, 1.0340365, , , , , 
20829, PPP2R2A, 6.6582215E-5, 2.4174861E-4, 3.6308286, , , , , 
20830, PPP2R2A, 1.9810175E-5, 9.280936E-5, 4.6849337, , , , , 
20831, PPP2R2A, 2.4601806E-5, 2.0642363E-5, 0.8390588, , , , , 
20832, PPP2R2A, 8.81088E-5, 6.496113E-5, 0.7372832, , , , , 
20833, PPP2R2A, 6.486581E-5, 5.959737E-7, 0.009187794, , , , , 
20834, PPP2R2A, 1.2844431E-4, 4.258503E-5, 0.3315447, , , , , 
20835, PPP2R2C, 1.18861055E-4, 1.630259E-4, 1.371567, , , , , 
20836, PPP2R2C, 9.082643E-6, 1.0256166E-4, 11.292049, , , , , 
20837, PPP2R2C, 6.179058E-5, 6.5015315E-6, 0.10521881, , , , , 
20838, PPP2R2C, 8.5820255E-7, 8.831247E-6, 10.2904, , , , , 
20839, PPP2R2C, 5.5997716E-5, 9.318862E-6, 0.16641504, , , , , 
20840, PPP2R5B, 1.9452591E-5, 3.7600523E-5, 1.9329313, , , , , 
20841, PPP2R5B, 1.2157869E-6, 4.2476673E-5, 34.937595, , , , , 
20842, PPP2R5B, 3.554389E-5, 4.2151594E-5, 1.1859027, , , , , 
20843, PPP2R5B, 2.7319447E-5, 3.527081E-5, 1.2910513, , , , , 
20844, PPP2R5B, 5.2564905E-5, 5.8893038E-5, 1.1203871, , , , , 
20845, PPP2R5B, 3.397052E-5, 1.0760035E-4, 3.1674626, , , , , 
20846, PPP2R5C, 9.046885E-5, 1.7044847E-4, 1.884057, , , , , 
20847, PPP2R5C, 1.7521636E-5, 6.842862E-5, 3.9053786, , , , , 
20848, PPP2R5C, 4.970423E-5, 3.873829E-5, 0.7793761, , , , , 
20849, PPP2R5C, 7.595093E-5, 3.873829E-5, 0.5100437, , , , , 
20850, PPP2R5C, 1.0691774E-4, 1.9504594E-6, 0.018242618, , , , , 
20851, PPP2R5C, 2.703338E-5, 2.1400874E-5, 0.79164624, , , , , 
20852, PPP2R5D, 6.171907E-5, 9.280936E-5, 1.5037389, , , , , 
20853, PPP2R5D, 1.6448882E-6, 1.4845164E-5, 9.025028, , , , , 
20854, PPP2R5D, 1.2515454E-5, 2.3188795E-5, 1.852813, , , , , 
20855, PPP2R5D, 2.5674559E-5, 2.8010765E-5, 1.090993, , , , , 
20856, PPP2R5D, 1.8594388E-5, 3.2507658E-5, 1.748251, , , , , 
20857, PPP2R5D, 5.8786874E-5, 9.156323E-6, 0.15575455, , , , , 
20858, PPP3CA, 2.224175E-5, 4.5077286E-5, 2.026697, , , , , 
20859, PPP3CA, 3.4042034E-5, 2.08049E-5, 0.6111533, , , , , 
20860, PPP3CA, 8.031345E-5, 7.9101965E-6, 0.09849155, , , , , 
20861, PPP3CA, 1.2086352E-5, 5.7267654E-5, 4.7382083, , , , , 
20862, PPP3CA, 5.428131E-5, 5.8351245E-5, 1.0749786, , , , , 
20863, PPP3CB, 1.9810175E-5, 6.5015315E-6, 0.32819152, , , , , 
20864, PPP3CB, 2.524546E-5, 1.0619168E-5, 0.42063677, , , , , 
20865, PPP3CB, 6.10039E-5, 2.4055666E-5, 0.39432997, , , , , 
20866, PPP3CB, 2.3099952E-5, 2.9798686E-5, 1.2899891, , , , , 
20867, PPP3CB, 2.4673323E-5, 1.6199649E-5, 0.6565653, , , , , 
20868, PPP3CB, 1.1943319E-5, 5.596735E-5, 4.68608, , , , , 
20869, PPP3CC, 7.723823E-6, 1.6232156E-4, 21.015703, , , , , 
20870, PPP3CC, 3.962035E-5, 7.58512E-7, 0.019144505, , , , , 
20871, PPP3CC, 1.8522871E-5, 1.17135925E-4, 6.3238535, , , , , 
20872, PPP3CC, 5.2350355E-5, 1.1117619E-4, 2.1236951, , , , , 
20873, PPP3CC, 1.5662197E-5, 3.120735E-5, 1.9925269, , , , , 
20874, PPP3R1, 1.0541588E-4, 1.424919E-5, 0.13517119, , , , , 
20875, PPP3R1, 2.610366E-5, 4.8761484E-7, 0.018679941, , , , , 
20876, PPP3R1, 7.080171E-6, 7.40091E-5, 10.45301, , , , , 
20877, PPP3R1, 1.8093771E-5, 1.3599037E-5, 0.7515866, , , , , 
20878, PPP3R1, 2.5030909E-6, 9.6981175E-6, 3.874457, , , , , 
20879, PPP3R2, 5.9645077E-5, 1.5061881E-5, 0.25252512, , , , , 
20880, PPP3R2, 2.0382311E-5, 3.2507657E-7, 0.015948955, , , , , 
20881, PPP3R2, 2.6604279E-5, 4.1718158E-5, 1.5680996, , , , , 
20882, PPP3R2, 4.1122206E-5, 1.4465907E-5, 0.35177848, , , , , 
20883, PPP3R2, 1.9309557E-6, 5.6454963E-5, 29.2368, , , , , 
20884, PPP5C, 3.325535E-5, 9.020875E-5, 2.7126086, , , , , 
20885, PPP5C, 6.078935E-6, 2.1075797E-5, 3.4670215, , , , , 
20886, PPP5C, 4.6986588E-5, 6.723667E-5, 1.4309759, , , , , 
20887, PPP5C, 9.654778E-6, 7.747658E-6, 0.8024688, , , , , 
20888, PPP5C, 2.8034618E-5, 5.775527E-5, 2.0601413, , , , , 
20889, PPP5C, 2.474484E-5, 1.6470547E-5, 0.6656154, , , , , 
20890, PPP6C, 4.0550072E-5, 1.19953256E-4, 2.9581516, , , , , 
20891, PPP6C, 4.7987825E-5, 2.757733E-5, 0.5746735, , , , , 
20892, PPP6C, 9.7262955E-6, 1.1052603E-5, 1.1363631, , , , , 
20893, PPP6C, 2.4816358E-5, 3.5704245E-5, 1.4387383, , , , , 
20894, PPP6C, 5.6998953E-5, 2.1671772E-6, 0.038021352, , , , , 
20895, PPP6C, 2.5173942E-5, 8.386975E-5, 3.3316097, , , , , 
20896, PPT1, 3.8190014E-5, 1.6741444E-5, 0.43837228, , PPT1, , PPT1, 
20897, PPT1, 6.2720304E-5, 3.2507657E-7, 0.005182956, , PPT1, , , 
20898, PPT1, 2.2384784E-5, 1.3003063E-6, 0.058088847, , PPT1, , , 
20899, PPT1, 6.6153116E-5, 1.0348271E-5, 0.15642908, , PPT1, , , 
20900, PPT1, 6.508036E-6, 8.0185555E-6, 1.2321006, , PPT1, , , 
20901, PPT2, 2.360057E-5, 3.3537068E-5, 1.4210278, , , , , 
20902, PPT2, 2.360057E-5, 3.7221267E-5, 1.5771341, , , , , 
20903, PPT2, 5.7857156E-5, 3.532499E-5, 0.61055523, , , , , 
20904, PPT2, 2.5460009E-5, 7.368402E-5, 2.8941083, , , , , 
20905, PPT2, 1.4167494E-4, 5.8513783E-6, 0.041301433, , , , , 
20906, PPT2, 9.311498E-5, 1.598293E-5, 0.17164727, , , , , 
20907, PPYR1, 5.1206087E-5, 9.264682E-6, 0.18092932, , , , , 
20908, PPYR1, 3.211108E-5, 2.0263105E-5, 0.63103163, , , , , 
20909, PPYR1, 2.4458774E-5, 5.4612865E-5, 2.232854, , , , , 
20910, PPYR1, 5.3923726E-5, 1.5712034E-5, 0.29137516, , , , , 
20911, PPYR1, 2.6604279E-5, 2.557269E-5, 0.9612247, , , , , 
20912, PRB1, 6.264879E-5, 2.4380743E-6, 0.038916543, , , , , 
20913, PRB1, 4.219496E-5, 1.8204288E-5, 0.43143275, , , , , 
20914, PRB1, 5.9716593E-5, 4.659431E-6, 0.078025736, , , , , 
20915, PRB1, 4.8702994E-5, 1.614547E-5, 0.3315088, , , , , 
20916, PRB1, 1.2157869E-6, 4.567326E-5, 37.56683, , , , , 
20917, PRC1, 3.1753494E-5, 1.7581224E-4, 5.536784, , , , , 
20918, PRC1, 2.0239277E-5, 6.599054E-5, 3.2605188, , , , , 
20919, PRC1, 4.333923E-5, 1.8637724E-5, 0.4300428, , , , , 
20920, PRC1, 2.2098715E-5, 4.637759E-5, 2.0986555, , , , , 
20921, PRC1, 2.5746076E-5, 2.0263105E-5, 0.78703666, , , , , 
20922, PRDM1, 5.9001424E-5, 3.2561835E-5, 0.5518822, , , , , 
20923, PRDM1, 1.6513247E-4, 3.7437985E-5, 0.22671486, , , , , 
20924, PRDM1, 1.5519163E-5, 2.9744506E-5, 1.9166309, , , , , 
20925, PRDM1, 3.318383E-5, 3.7167087E-5, 1.120036, , , , , 
20926, PRDM1, 1.4303376E-7, 2.1075797E-5, 147.3484, , , , , 
20927, PRDM2, 3.6616642E-5, 4.9519997E-5, 1.3523904, , , , , 
20928, PRDM2, 3.911973E-5, 2.7089715E-7, 0.006924821, , , , , 
20929, PRDM2, 2.910737E-5, 4.3235184E-5, 1.485369, , , , , 
20930, PRDM2, 5.292249E-6, 9.047964E-6, 1.7096633, , , , , 
20931, PRDM2, 2.7176415E-5, 2.4272384E-5, 0.8931415, , , , , 
